id,gender,income,days_on_platform,purchases,city_London,city_Miami,city_New York City,city_San Francisco,city_Tokyo
2969,0,41920,47.0,4,1,0,0,0,0
2970,0,79693,8.0,0,0,1,0,0,0
2971,1,179645,25.0,2,1,0,0,0,0
2972,0,117779,6.0,0,0,1,0,0,0
2973,0,5540,6.0,0,0,0,0,1,0
2974,0,32989,8.0,2,0,1,0,0,0
2975,0,58383,19.0,0,1,0,0,0,0
2976,1,115002,27.0,0,0,0,0,0,1
2977,1,30898,15.0,1,0,0,1,0,0
2978,0,66456,1.0,2,0,0,0,0,1
2979,1,122355,18.0,2,0,0,0,0,1
2980,0,60213,59.0,0,0,1,0,0,0
2981,0,29726,29.0,1,0,0,0,1,0
2982,0,24830,21.0,1,0,0,1,0,0
2983,1,94879,59.0,0,0,0,0,1,0
2984,1,102011,39.0,1,0,1,0,0,0
2985,1,82808,28.0,0,0,0,0,1,0
2986,0,920,21.0,1,1,0,0,0,0
2987,1,77720,27.0,1,0,1,0,0,0
2988,1,49308,43.0,4,0,1,0,0,0
2989,1,96316,8.0,0,0,0,0,1,0
2990,1,105565,19.0,0,0,0,0,0,1
2991,1,32362,4.0,1,1,0,0,0,0
2992,0,182341,6.0,0,1,0,0,0,0
2993,1,90901,7.0,0,0,0,0,0,1
2994,0,137105,2.0,0,0,1,0,0,0
2995,1,31656,5.0,3,0,0,1,0,0
2996,1,25628,51.0,2,0,0,1,0,0
2997,1,63169,49.0,0,0,0,0,0,1
2998,1,149391,37.0,2,0,0,0,0,1
2999,0,35069,2.0,0,0,0,1,0,0
3000,0,52582,3.0,4,1,0,0,0,0
3001,1,99609,11.0,1,0,0,1,0,0
3002,1,30233,31.0,0,0,0,1,0,0
3003,1,101190,7.0,1,0,0,0,1,0
3004,0,126991,17.0,1,0,0,0,1,0
3005,0,3500,19.0,0,0,1,0,0,0
3006,0,96572,28.0,0,0,0,1,0,0
3007,0,16434,20.0,2,0,0,1,0,0
3008,1,62434,22.0,0,1,0,0,0,0
3009,1,212694,34.0,0,0,0,0,1,0
3010,1,17011,21.0,1,1,0,0,0,0
3011,1,130899,22.0,0,0,0,0,0,1
3012,1,77381,20.0,1,0,0,1,0,0
3013,0,116534,5.0,0,0,0,0,1,0
3014,0,41849,53.0,2,1,0,0,0,0
3015,0,158173,30.0,0,0,0,0,1,0
3016,1,97848,11.0,4,0,1,0,0,0
3017,1,12772,50.0,2,0,0,1,0,0
3018,0,47125,4.0,0,0,0,1,0,0
3019,1,105565,19.0,0,0,0,0,1,0
3020,1,83356,21.0,2,0,1,0,0,0
3021,0,42679,5.0,1,0,1,0,0,0
3022,1,111108,49.0,0,0,0,0,0,1
3023,1,142918,25.0,0,0,0,1,0,0
3024,0,182349,13.0,0,0,1,0,0,0
3025,0,4433,59.0,0,0,0,0,1,0
3026,0,77829,17.0,1,0,0,0,0,1
3027,1,10936,5.0,0,0,1,0,0,0
3028,1,11871,27.0,2,0,1,0,0,0
3029,1,144039,7.0,1,0,0,0,1,0
3030,0,69694,12.0,0,0,1,0,0,0
3031,1,18024,5.0,4,0,1,0,0,0
3032,1,93304,33.0,6,1,0,0,0,0
3033,1,191345,5.0,0,0,0,1,0,0
3034,1,75987,4.0,0,0,0,0,0,1
3035,1,98658,23.0,3,0,1,0,0,0
3036,1,179157,51.0,1,0,1,0,0,0
3037,1,63257,14.0,4,0,1,0,0,0
3038,0,83652,20.0,2,0,0,0,1,0
3039,1,40323,38.0,2,1,0,0,0,0
3040,1,50614,8.0,1,1,0,0,0,0
3041,1,51059,47.0,2,0,1,0,0,0
3042,0,1846,4.0,0,0,0,1,0,0
3043,1,66163,46.0,1,0,0,0,1,0
3044,0,72855,3.0,1,0,0,0,0,1
3045,1,202638,21.0,0,0,0,0,0,1
3046,1,3329,49.0,3,0,0,0,1,0
3047,0,12345,24.0,0,0,0,0,0,1
3048,1,188860,25.0,0,0,0,0,0,1
3049,0,188190,46.0,2,1,0,0,0,0
3050,0,101827,1.0,1,0,0,0,1,0
3051,1,31470,18.0,0,0,0,0,0,1
3052,0,35732,9.0,2,0,0,0,1,0
3053,0,34289,38.0,2,0,0,0,1,0
3054,0,17450,42.0,1,0,1,0,0,0
3055,1,68225,19.0,1,0,0,0,1,0
3056,0,132395,14.0,1,0,0,0,1,0
3057,1,6393,7.0,0,0,0,0,1,0
3058,1,214244,36.0,1,0,1,0,0,0
3059,1,116887,25.0,0,0,1,0,0,0
3060,1,11199,9.0,0,0,0,0,0,1
3061,0,81465,29.0,1,1,0,0,0,0
3062,0,30640,20.0,4,0,1,0,0,0
3063,0,63959,32.0,0,1,0,0,0,0
3064,1,14796,20.0,0,0,0,1,0,0
3065,1,34983,10.0,1,1,0,0,0,0
3066,1,2854,21.0,0,1,0,0,0,0
3067,1,57297,21.0,0,0,0,1,0,0
3068,1,32614,26.0,0,0,1,0,0,0
3069,1,83749,3.0,2,1,0,0,0,0
3070,0,46453,1.0,3,0,0,0,0,1
3071,0,103234,18.0,0,1,0,0,0,0
3072,0,5121,33.0,2,0,0,0,1,0
3073,0,39908,15.0,0,0,0,0,1,0
3074,0,69536,38.0,1,0,0,0,0,1
3075,1,113086,14.0,0,0,0,0,1,0
3076,1,41044,2.0,1,0,1,0,0,0
3077,1,144855,52.0,1,0,0,1,0,0
3078,1,168173,26.0,0,1,0,0,0,0
3079,0,148660,26.0,0,0,1,0,0,0
3080,0,26862,31.0,5,0,0,0,1,0
3081,0,15587,10.0,0,1,0,0,0,0
3082,0,185130,22.0,0,0,0,1,0,0
3083,0,87030,41.0,0,0,0,0,0,1
3084,1,20727,23.0,1,0,0,0,0,1
3085,1,4933,1.0,1,1,0,0,0,0
3086,0,16101,7.0,3,0,1,0,0,0
3087,1,105101,19.0,2,0,0,0,1,0
3088,0,5212,7.0,2,0,0,0,1,0
3089,0,88960,51.0,0,0,0,1,0,0
3090,0,47944,46.0,2,0,0,1,0,0
3091,1,169730,12.0,1,1,0,0,0,0
3092,1,45862,36.0,0,0,1,0,0,0
3093,1,53773,22.0,0,1,0,0,0,0
3094,0,100966,11.0,2,1,0,0,0,0
3095,0,60427,7.0,3,0,1,0,0,0
3096,1,189183,14.0,1,0,0,0,1,0
3097,0,32736,20.0,0,0,1,0,0,0
3098,1,27665,59.0,0,0,1,0,0,0
3099,0,120302,31.0,1,0,0,1,0,0
3100,1,46792,57.0,0,0,0,0,0,1
3101,0,79471,37.0,1,0,0,0,1,0
3102,0,84327,8.0,1,1,0,0,0,0
3103,1,84354,20.0,0,0,0,1,0,0
3104,0,139783,23.0,3,0,0,0,0,1
3105,0,591,16.0,5,0,0,0,1,0
3106,0,60346,12.0,1,0,0,0,1,0
3107,1,69333,59.0,0,0,0,1,0,0
3108,0,50272,28.0,0,0,0,0,1,0
3109,1,109114,55.0,0,0,0,0,0,1
3110,1,145379,31.0,0,0,0,0,0,1
3111,1,117382,10.0,3,0,0,1,0,0
3112,1,137408,59.0,2,0,0,1,0,0
3113,1,66150,28.0,1,0,0,0,0,1
3114,1,16601,54.0,2,0,0,0,1,0
3115,0,35333,52.0,1,0,0,1,0,0
3116,0,71006,17.0,3,0,0,0,1,0
3117,1,55946,11.0,0,0,1,0,0,0
3118,1,22421,26.0,0,0,0,0,1,0
3119,1,91762,36.0,1,1,0,0,0,0
3120,0,17320,49.0,0,0,0,1,0,0
3121,1,79972,30.0,1,0,0,0,0,1
3122,0,237106,2.0,0,0,1,0,0,0
3123,0,35467,37.0,4,0,0,0,1,0
3124,0,5603,17.0,1,0,0,1,0,0
3125,0,54899,30.0,2,0,0,0,0,1
3126,0,36395,11.0,0,0,0,1,0,0
3127,1,52034,19.0,0,0,1,0,0,0
3128,0,29575,6.0,2,0,0,0,1,0
3129,1,132141,59.0,1,1,0,0,0,0
3130,1,56910,59.0,1,0,1,0,0,0
3131,0,27353,18.0,1,0,0,1,0,0
3132,1,202215,16.0,2,0,0,1,0,0
3133,0,32965,59.0,3,1,0,0,0,0
3134,0,115391,1.0,1,0,0,0,1,0
3135,1,30462,12.0,0,0,0,0,0,1
3136,0,68943,34.0,0,0,0,1,0,0
3137,1,70967,22.0,0,0,0,0,0,1
3138,0,23170,40.0,2,0,0,0,0,1
3139,0,146706,31.0,0,0,1,0,0,0
3140,0,50724,21.0,3,1,0,0,0,0
3141,1,71137,1.0,1,0,0,0,0,1
3142,1,25523,17.0,1,0,0,0,1,0
3143,0,55440,35.0,3,0,0,0,0,1
3144,1,126039,18.0,0,0,0,0,0,1
3145,1,120589,27.0,1,0,0,0,1,0
3146,1,87192,17.0,0,0,0,1,0,0
3147,0,79643,53.0,1,1,0,0,0,0
3148,1,42801,24.0,1,0,1,0,0,0
3149,0,62771,27.0,2,0,0,0,1,0
3150,0,32005,34.0,0,0,0,0,0,1
3151,1,32303,59.0,0,1,0,0,0,0
3152,1,42307,9.0,2,0,1,0,0,0
3154,1,57909,2.0,3,0,0,0,0,1
3155,0,163038,30.0,0,0,1,0,0,0
3156,0,21661,25.0,1,0,0,0,1,0
3157,0,25310,21.0,1,0,0,0,1,0
3158,0,158158,59.0,0,0,1,0,0,0
3159,1,32064,5.0,4,1,0,0,0,0
3160,0,97949,32.0,0,0,1,0,0,0
3161,1,79553,8.0,1,0,1,0,0,0
3162,1,139155,2.0,5,0,0,0,0,1
3163,1,22158,24.0,0,0,1,0,0,0
3164,1,89023,7.0,1,0,0,0,1,0
3165,0,7696,3.0,1,0,1,0,0,0
3166,1,192933,36.0,1,0,0,1,0,0
3167,1,62928,26.0,0,0,0,0,0,1
3168,1,50319,52.0,3,0,0,1,0,0
3169,0,4871,17.0,1,1,0,0,0,0
3170,1,117754,34.0,5,0,0,0,1,0
3171,1,203751,47.0,2,0,1,0,0,0
3172,0,53406,13.0,0,0,0,0,0,1
3173,1,74142,9.0,0,0,0,0,0,1
3174,1,92636,10.0,0,0,1,0,0,0
3175,0,91618,21.0,2,0,0,0,0,1
3176,0,118465,19.0,1,0,1,0,0,0
3177,0,105444,11.0,1,1,0,0,0,0
3178,0,71413,22.0,0,1,0,0,0,0
3179,0,52331,7.0,2,0,0,0,0,1
3180,0,73163,9.0,1,1,0,0,0,0
3181,0,221765,17.0,0,0,0,0,0,1
3182,1,61662,28.0,0,0,0,0,1,0
3183,1,34583,8.0,3,1,0,0,0,0
3184,0,105288,30.0,3,0,1,0,0,0
3185,0,7794,6.0,0,0,0,0,0,1
3186,1,32213,32.0,0,0,0,0,1,0
3187,0,7970,22.0,1,0,0,0,1,0
3188,0,220119,29.0,1,0,1,0,0,0
3189,0,125025,3.0,2,1,0,0,0,0
3190,1,8019,44.0,2,1,0,0,0,0
3191,1,58883,31.0,2,0,0,1,0,0
3192,1,66704,29.0,3,0,0,1,0,0
3193,1,145411,42.0,0,1,0,0,0,0
3194,0,52127,27.0,2,0,0,1,0,0
3195,1,88626,1.0,0,0,0,0,0,1
3196,0,38581,54.0,2,0,0,1,0,0
3197,0,76739,21.0,1,0,0,0,0,1
3198,1,101137,34.0,1,0,1,0,0,0
3199,0,115639,1.0,2,0,0,0,1,0
3200,0,98893,47.0,3,0,0,1,0,0
3201,1,87299,59.0,2,1,0,0,0,0
3202,0,242,22.0,1,0,1,0,0,0
3203,1,129977,29.0,0,0,0,0,1,0
3204,0,39530,59.0,0,0,0,0,1,0
3205,0,111354,17.0,3,1,0,0,0,0
3206,0,6756,59.0,0,1,0,0,0,0
3207,0,738,11.0,1,0,0,0,0,1
3208,0,152564,38.0,0,0,0,0,0,1
3209,1,808,5.0,0,0,0,1,0,0
3210,1,12482,6.0,0,0,0,1,0,0
3211,1,212592,4.0,0,1,0,0,0,0
3212,0,7204,8.0,0,0,0,1,0,0
3213,0,110309,59.0,4,0,0,0,0,1
3214,0,103407,12.0,2,0,1,0,0,0
3215,1,44419,9.0,3,1,0,0,0,0
3216,0,21416,6.0,3,0,0,1,0,0
3217,1,10282,8.0,0,1,0,0,0,0
3218,1,64560,22.0,0,0,0,0,0,1
3219,0,50797,33.0,0,0,0,1,0,0
3220,1,78412,1.0,0,1,0,0,0,0
3222,0,58702,59.0,3,0,0,0,0,1
3223,1,25357,1.0,0,0,0,1,0,0
3224,1,33794,21.0,0,0,0,0,0,1
3225,1,42199,20.0,1,0,0,1,0,0
3226,1,140367,1.0,0,0,0,0,0,1
3227,1,36953,33.0,0,0,0,0,0,1
3228,1,170195,13.0,1,0,1,0,0,0
3229,0,192014,9.0,0,1,0,0,0,0
3230,1,42265,6.0,2,0,0,0,1,0
3231,0,89190,40.0,0,0,1,0,0,0
3232,0,7873,43.0,4,0,1,0,0,0
3233,1,2532,38.0,2,1,0,0,0,0
3234,1,32162,12.0,2,0,0,0,1,0
3235,0,42444,55.0,0,0,1,0,0,0
3236,0,29554,35.0,2,1,0,0,0,0
3237,1,68069,20.0,0,1,0,0,0,0
3238,1,111802,41.0,1,0,0,1,0,0
3239,1,57618,42.0,0,0,0,0,0,1
3240,1,9625,3.0,1,0,0,1,0,0
3241,0,91288,53.0,2,0,0,0,1,0
3242,0,42975,31.0,0,0,0,1,0,0
3243,1,74106,34.0,0,0,0,0,1,0
3244,0,20066,11.0,1,0,0,1,0,0
3245,0,4294,19.0,2,1,0,0,0,0
3246,1,84560,18.0,0,0,0,1,0,0
3247,0,106549,59.0,1,0,0,1,0,0
3248,0,51770,34.0,0,0,0,0,1,0
3249,0,28831,38.0,0,0,0,1,0,0
3250,1,123313,25.0,1,0,0,0,1,0
3251,0,121157,2.0,0,0,1,0,0,0
3252,0,40205,26.0,1,0,1,0,0,0
3253,0,58207,16.0,0,0,0,1,0,0
3254,0,40805,22.0,1,0,0,1,0,0
3255,0,26708,17.0,1,0,0,0,0,1
3256,1,217974,17.0,0,0,0,0,0,1
3257,1,69279,3.0,1,0,0,1,0,0
3258,1,20843,24.0,2,1,0,0,0,0
3259,0,138288,22.0,1,0,1,0,0,0
3260,1,107782,2.0,2,0,1,0,0,0
3261,1,216153,59.0,0,0,0,0,1,0
3262,0,17883,16.0,2,0,0,1,0,0
3263,1,29768,59.0,0,0,0,0,1,0
3264,0,24655,6.0,1,0,0,1,0,0
3265,0,43675,32.0,2,0,0,0,1,0
3266,1,172659,3.0,1,0,1,0,0,0
3267,1,166377,25.0,0,0,0,0,1,0
3268,1,36147,11.0,0,0,0,1,0,0
3269,1,37633,28.0,1,0,0,1,0,0
3270,0,57138,50.0,0,0,0,0,1,0
3271,1,95284,27.0,0,0,0,0,0,1
3272,0,94934,13.0,0,1,0,0,0,0
3273,1,36826,18.0,1,0,0,1,0,0
3274,0,18654,46.0,2,0,0,0,0,1
3275,1,25090,2.0,0,0,0,1,0,0
3276,1,3382,27.0,0,0,0,0,0,1
3277,0,62797,26.0,0,1,0,0,0,0
3278,1,88954,59.0,1,0,0,1,0,0
3279,0,77609,28.0,1,0,1,0,0,0
3280,1,24506,1.0,2,0,0,0,0,1
3281,0,77115,4.0,1,0,0,1,0,0
3282,1,31134,32.0,0,0,0,0,1,0
3283,0,173449,37.0,1,1,0,0,0,0
3284,1,47031,17.0,1,1,0,0,0,0
3285,0,146583,19.0,0,0,0,0,0,1
3286,1,33632,19.0,0,0,0,0,0,1
3287,0,102769,19.0,0,0,0,0,0,1
3288,0,143673,55.0,2,1,0,0,0,0
3289,0,62122,20.0,1,0,0,0,1,0
3290,0,154528,21.0,1,0,1,0,0,0
3291,1,153321,41.0,5,0,0,1,0,0
3292,0,142862,15.0,1,0,0,0,1,0
3293,0,39012,17.0,1,0,0,0,0,1
3294,0,104708,27.0,2,0,1,0,0,0
3295,1,70683,14.0,2,0,0,0,0,1
3296,1,220683,8.0,2,0,0,1,0,0
3297,1,21992,6.0,0,0,0,1,0,0
3298,0,128371,17.0,5,0,0,0,0,1
3299,0,67309,21.0,0,0,0,0,1,0
3300,1,2837,4.0,1,0,0,0,1,0
3301,0,40930,49.0,2,0,1,0,0,0
3302,1,20536,31.0,1,0,0,0,1,0
3303,0,128787,4.0,2,0,0,0,0,1
3304,1,70782,59.0,0,0,0,0,0,1
3305,1,20902,27.0,2,0,0,0,1,0
3306,0,35665,8.0,2,0,0,1,0,0
3307,1,114422,42.0,1,0,0,0,1,0
3308,1,17669,47.0,2,0,1,0,0,0
3309,0,82516,13.0,4,1,0,0,0,0
3310,1,13163,59.0,0,0,0,0,1,0
3311,1,149775,49.0,2,0,0,1,0,0
3312,0,65946,7.0,0,0,1,0,0,0
3313,1,122195,15.0,0,0,0,0,1,0
3314,0,79193,15.0,1,0,0,1,0,0
3315,1,113580,59.0,2,0,0,0,1,0
3316,1,46275,27.0,0,1,0,0,0,0
3317,1,14565,21.0,0,0,0,0,1,0
3318,1,2788,25.0,2,0,0,0,1,0
3319,1,12979,21.0,4,1,0,0,0,0
3320,0,93285,28.0,2,0,0,0,1,0
3321,0,93109,59.0,5,0,0,0,0,1
3322,0,2499,43.0,0,0,0,0,1,0
3323,0,28090,29.0,3,0,0,0,0,1
3324,1,14671,28.0,4,0,0,1,0,0
3325,1,72761,50.0,3,0,0,1,0,0
3326,1,37355,42.0,2,1,0,0,0,0
3327,1,39150,21.0,4,0,0,0,0,1
3328,1,63888,37.0,0,0,0,0,0,1
3329,1,59782,5.0,2,0,0,1,0,0
3330,0,4477,35.0,2,1,0,0,0,0
3331,0,80996,4.0,2,0,0,0,1,0
3332,1,42538,29.0,0,0,0,0,0,1
3333,1,43537,3.0,0,0,1,0,0,0
3334,0,135340,59.0,0,0,1,0,0,0
3335,1,149619,8.0,1,0,0,0,1,0
3336,1,57152,59.0,1,1,0,0,0,0
3337,0,112398,20.0,0,0,0,1,0,0
3338,1,51365,9.0,0,0,0,0,1,0
3339,1,40519,4.0,1,1,0,0,0,0
3340,1,1260,6.0,2,0,0,0,1,0
3341,1,76507,48.0,1,0,0,0,0,1
3342,1,86757,18.0,0,0,1,0,0,0
3343,0,16066,37.0,1,0,0,1,0,0
3344,1,95524,14.0,2,0,0,0,1,0
3345,0,3245,18.0,0,0,0,1,0,0
3346,1,13295,59.0,0,1,0,0,0,0
3347,1,27323,11.0,0,0,1,0,0,0
3348,1,34614,8.0,0,0,0,0,0,1
3349,0,70079,22.0,2,0,0,0,0,1
3350,1,58027,13.0,2,0,0,1,0,0
3351,0,69300,24.0,2,0,0,1,0,0
3352,0,27236,29.0,1,0,0,1,0,0
3353,1,20061,10.0,2,0,1,0,0,0
3354,1,65392,31.0,0,0,1,0,0,0
3355,0,214,4.0,3,0,1,0,0,0
3356,1,96789,38.0,0,0,0,0,1,0
3357,1,235412,9.0,1,0,0,0,0,1
3358,1,116083,23.0,4,0,1,0,0,0
3359,0,161282,10.0,1,0,0,0,0,1
3360,0,237732,22.0,0,0,1,0,0,0
3361,1,152601,59.0,5,0,0,0,0,1
3362,1,19680,3.0,1,0,0,1,0,0
3363,0,54258,26.0,1,0,1,0,0,0
3364,1,78485,17.0,1,0,1,0,0,0
3365,1,68967,9.0,0,0,0,0,1,0
3366,0,66905,11.0,0,1,0,0,0,0
3367,0,32458,2.0,1,0,0,1,0,0
3368,0,86088,6.0,2,0,0,1,0,0
3369,1,144711,25.0,0,0,0,0,0,1
3370,0,10296,40.0,3,0,0,0,0,1
3371,1,48200,9.0,1,1,0,0,0,0
3372,1,158450,2.0,0,0,1,0,0,0
3373,1,58417,14.0,1,1,0,0,0,0
3374,1,191290,14.0,1,0,0,1,0,0
3375,1,117355,11.0,0,0,0,1,0,0
3376,0,37423,26.0,0,0,1,0,0,0
3377,0,30881,22.0,1,0,1,0,0,0
3378,1,161158,3.0,3,0,0,0,1,0
3379,1,9224,12.0,0,0,0,0,1,0
3380,1,63924,45.0,5,0,0,0,0,1
3381,0,91996,57.0,0,0,1,0,0,0
3382,0,16180,2.0,3,0,0,1,0,0
3383,1,33016,59.0,0,1,0,0,0,0
3384,1,150857,31.0,4,0,0,0,1,0
3385,1,42400,2.0,3,0,1,0,0,0
3386,0,110101,2.0,3,0,0,0,0,1
3387,0,73877,11.0,1,0,0,0,0,1
3388,1,145533,8.0,1,0,1,0,0,0
3389,1,183689,21.0,0,0,1,0,0,0
3390,0,185827,2.0,0,0,0,0,0,1
3391,1,78551,26.0,2,0,0,0,1,0
3392,1,19258,59.0,2,0,1,0,0,0
3393,1,138728,1.0,1,0,1,0,0,0
3394,1,54261,40.0,2,0,1,0,0,0
3395,1,123202,32.0,0,0,0,0,1,0
3396,0,58593,4.0,0,0,0,0,1,0
3397,0,5691,29.0,1,1,0,0,0,0
3398,0,92710,53.0,1,1,0,0,0,0
3399,0,69764,3.0,1,0,0,0,0,1
3400,1,211262,9.0,1,1,0,0,0,0
3401,1,116741,9.0,1,1,0,0,0,0
3402,1,44645,21.0,2,1,0,0,0,0
3403,0,13057,2.0,2,0,0,0,0,1
3404,1,25840,33.0,1,0,0,0,0,1
3405,0,36070,28.0,2,1,0,0,0,0
3406,1,37086,52.0,0,0,0,0,0,1
3407,1,181104,15.0,3,0,0,0,1,0
3408,0,43148,25.0,2,0,0,0,0,1
3409,0,59612,22.0,3,0,1,0,0,0
3410,0,156548,45.0,5,0,0,0,1,0
3411,0,111337,9.0,2,0,1,0,0,0
3412,0,95459,15.0,0,0,0,0,0,1
3413,1,22674,59.0,1,0,1,0,0,0
3414,1,135331,59.0,0,0,0,0,0,1
3415,0,156276,57.0,0,0,0,0,0,1
3416,0,151609,4.0,0,0,0,0,1,0
3417,0,22852,59.0,2,0,1,0,0,0
3418,1,101526,22.0,0,1,0,0,0,0
3419,0,45068,32.0,0,0,1,0,0,0
3420,1,113739,5.0,1,0,1,0,0,0
3421,0,61590,14.0,2,0,0,0,0,1
3422,0,46920,31.0,4,0,0,0,1,0
3423,1,89609,38.0,2,0,0,1,0,0
3424,0,6940,34.0,0,0,0,1,0,0
3425,1,109339,10.0,2,0,0,0,1,0
3426,1,94884,56.0,2,0,0,0,1,0
3427,1,52978,4.0,0,0,1,0,0,0
3428,0,139651,17.0,1,0,0,0,0,1
3429,1,27195,3.0,0,1,0,0,0,0
3430,0,62665,20.0,2,0,0,0,0,1
3431,1,33683,28.0,3,0,1,0,0,0
3432,0,90906,27.0,1,0,0,1,0,0
3433,1,39773,2.0,0,0,1,0,0,0
3434,0,19770,19.0,0,0,0,1,0,0
3435,0,7546,1.0,0,0,0,0,1,0
3436,1,102610,20.0,2,0,0,0,1,0
3437,0,106652,36.0,3,0,0,0,1,0
3438,1,33737,2.0,3,0,1,0,0,0
3439,0,30349,59.0,1,0,0,1,0,0
3440,0,73412,8.0,0,1,0,0,0,0
3441,1,132203,29.0,2,0,0,0,1,0
3442,1,3267,21.0,0,0,0,0,0,1
3443,1,33141,21.0,0,1,0,0,0,0
3444,1,51944,3.0,1,0,1,0,0,0
3445,1,30862,32.0,1,0,0,0,0,1
3446,0,51124,47.0,0,0,0,1,0,0
3447,0,18930,49.0,1,0,0,1,0,0
3448,0,54938,27.0,1,0,1,0,0,0
3449,0,91545,4.0,1,1,0,0,0,0
3450,0,113347,15.0,0,0,0,0,0,1
3451,1,84259,10.0,0,0,0,0,1,0
3452,0,13670,47.0,0,0,0,0,0,1
3453,0,60219,13.0,0,0,0,0,1,0
3454,1,157485,16.0,1,0,1,0,0,0
3455,0,51323,37.0,1,0,0,0,1,0
3456,1,154652,14.0,0,0,1,0,0,0
3457,1,46014,27.0,1,0,0,0,1,0
3458,0,14894,3.0,3,0,0,0,1,0
3459,0,19758,18.0,4,0,1,0,0,0
3460,1,49141,42.0,0,0,0,0,0,1
3461,1,170984,33.0,1,0,0,0,1,0
3462,1,239314,18.0,2,1,0,0,0,0
3463,1,79410,16.0,0,1,0,0,0,0
3464,0,10614,15.0,1,0,0,0,1,0
3465,1,64505,42.0,1,0,0,1,0,0
3466,0,218034,13.0,0,1,0,0,0,0
3467,0,72806,9.0,0,1,0,0,0,0
3468,1,122579,8.0,1,0,0,1,0,0
3469,1,60585,21.0,1,0,0,0,1,0
3470,1,87844,32.0,0,0,1,0,0,0
3471,0,142732,11.0,1,0,0,0,1,0
3472,1,158177,11.0,3,1,0,0,0,0
3473,0,16887,59.0,1,1,0,0,0,0
3474,0,28607,25.0,1,0,0,1,0,0
3475,0,117081,9.0,0,0,0,0,0,1
3476,1,78132,40.0,2,0,0,0,0,1
3477,1,108739,43.0,0,1,0,0,0,0
3478,0,15287,34.0,0,0,0,0,0,1
3479,1,3370,2.0,1,0,1,0,0,0
3480,0,25557,37.0,0,1,0,0,0,0
3481,1,39120,30.0,2,0,0,0,0,1
3482,0,117010,23.0,1,0,0,0,0,1
3483,0,71178,5.0,4,1,0,0,0,0
3485,0,9000,40.0,0,1,0,0,0,0
3486,1,19563,28.0,1,0,0,0,1,0
3487,1,123850,22.0,2,0,0,1,0,0
3488,0,107500,8.0,0,0,1,0,0,0
3489,1,136546,28.0,4,0,1,0,0,0
3490,1,795,17.0,0,0,1,0,0,0
3491,0,6775,12.0,0,0,1,0,0,0
3492,0,37665,24.0,0,0,1,0,0,0
3493,1,25098,21.0,0,0,0,0,0,1
3494,1,120372,11.0,0,0,0,1,0,0
3495,0,117821,41.0,1,0,0,0,1,0
3496,1,163825,14.0,0,0,1,0,0,0
3497,0,140061,29.0,1,0,0,0,1,0
3498,1,37825,26.0,0,1,0,0,0,0
3499,1,68909,16.0,2,0,0,0,1,0
3500,0,109664,10.0,1,0,0,0,0,1
3501,0,173684,28.0,0,0,0,0,0,1
3502,0,118714,47.0,2,0,0,0,1,0
3503,0,69194,40.0,1,0,1,0,0,0
3504,0,215681,23.0,1,0,0,1,0,0
3505,0,181735,2.0,0,0,0,1,0,0
3506,0,12401,19.0,1,0,0,1,0,0
3507,1,238844,11.0,0,0,0,0,0,1
3508,1,11202,59.0,0,0,0,0,1,0
3509,0,43838,58.0,1,1,0,0,0,0
3510,0,88521,11.0,2,0,0,0,0,1
3511,0,10914,29.0,1,0,0,1,0,0
3512,0,205856,21.0,2,0,0,1,0,0
3513,0,20033,29.0,3,1,0,0,0,0
3514,0,16017,8.0,0,1,0,0,0,0
3515,0,27495,1.0,1,0,0,1,0,0
3516,1,134063,1.0,0,1,0,0,0,0
3517,1,28186,14.0,0,0,0,0,0,1
3518,1,227670,7.0,1,0,0,0,0,1
3519,0,232641,18.0,0,0,0,1,0,0
3520,0,22557,30.0,0,0,0,0,1,0
3521,0,33621,33.0,1,0,0,0,0,1
3522,1,141521,59.0,1,0,0,0,1,0
3523,1,82585,14.0,2,0,0,0,0,1
3524,0,144778,17.0,2,0,0,0,1,0
3525,1,72329,59.0,0,0,0,0,0,1
3526,1,162162,13.0,1,1,0,0,0,0
3527,0,203873,1.0,0,0,0,0,0,1
3528,0,17667,10.0,0,1,0,0,0,0
3529,1,73281,30.0,1,0,0,0,1,0
3530,1,65099,24.0,1,1,0,0,0,0
3531,0,49773,57.0,4,0,0,1,0,0
3532,0,17566,19.0,0,0,1,0,0,0
3533,1,72232,45.0,0,0,0,1,0,0
3534,0,11310,8.0,0,0,1,0,0,0
3535,1,12573,29.0,0,0,1,0,0,0
3536,0,109196,25.0,2,0,0,1,0,0
3537,1,15809,16.0,1,1,0,0,0,0
3538,0,85327,42.0,0,0,0,0,0,1
3539,1,32177,54.0,2,0,0,0,0,1
3540,1,90181,10.0,2,0,0,1,0,0
3542,0,174768,17.0,1,0,0,0,0,1
3543,1,49539,15.0,1,0,0,0,1,0
3544,0,82626,59.0,0,0,1,0,0,0
3545,1,77094,18.0,1,0,0,1,0,0
3546,1,151327,33.0,2,0,0,1,0,0
3547,0,91607,58.0,0,0,0,0,1,0
3548,0,124241,6.0,1,0,0,0,1,0
3550,1,82449,39.0,1,0,0,0,1,0
3551,1,4593,19.0,0,0,0,0,0,1
3552,1,29298,1.0,2,0,1,0,0,0
3553,1,192367,10.0,1,0,0,0,0,1
3554,0,54473,43.0,1,0,0,0,0,1
